id	plot	genres	n_genres	image_path
1794790	Finisterrae tells the story of two ghosts who, tired of wandering through limbo, decide to take the Way of Saint James, to the end of the world (Finisterra) so that once there, they may begin a fleeting, earthly journey through the land of the living. An introspective journey through uninhabited lands in which they are to find themselves with strange beings, wild animals and characters never before heard of. They must confront unexpected situations, battle with their own fears and struggle with the obstacles of their own phantasmagoric condition.	Fantasy	1	images/1794790.jpeg
1410051	In a last-ditch attempt to save their failing marriage after the stillbirth of their first child, Kate, a journalist, and Martin, an architect, escape London for a retreat to the beautiful, yet remote and unpopulated Blackholme Island, which is off the west coast of Scotland. Fairweather Cottage is a place where they once shared a romantic holiday and the island holds fond memories of happier times. Kate and Martin arrive by boat, it's autumn and the rocky barren moors are blown by freezing winds and the before they've even settled in, the generator and CB radio communication start to fail. Their relationship is already fragile and anxieties are pushed higher when they lose all contact with the mainland and after a heavy storm, an injured man is washed up on the shore. Dressed in military fatigues and carrying a gun, the mysterious stranger regains consciousness and identifies himself as a British soldier called Private Jack Corman and he soon reveals that he carries a deadly message - an airborne virus is sweeping Europe and all their lives are under threat unless they take drastic action. He insists that the only way to avoid the fatal disease is to seal themselves in the cottage.	Thriller	1	images/1410051.jpeg
2870756	Stanley is a magician who has dedicated his life to revealing fraudulent spiritualists. He plans to quickly uncover the truth behind celebrated spiritualist Sophie and her scheming mother. However, the more time he spends with her, he starts thinking that she might actually be able to communicate with the other world, but even worse, he might be falling in love with her.	Comedy|Romance	2	images/2870756.jpeg
2948472	Ivana Cornejo is a successful lawyer. She's been divorced for three years, but shares the office with her ex husband who is also a lawyer and associate. After she loses her mobile phone, Ivana receives a call from the person who found it. It is León Godoy, an important architect with a very attractive personality, he's charming, charismatic, a perfect gentleman and also divorced. They feel very attracted to each other during the chat and agree on meeting the next day so he can give the mobile phone back. But when he arrives she is in shock when finds out he is approximately 4.4 feet tall! From that moment on Ivana tries to overcome prejudice from society and her own fears to live moments which are definitely the best she's ever had. Though the fact that Leon is almost perfect bother her a lot.	Comedy|Drama|Romance	3	images/2948472.jpeg
1704573	We meet Bernie Tiede (1958- ), a chubby undertaker, who takes pride in his work. He's a Gospel-singing tenor. In a series of interviews with townspeople, mixed with flashbacks, we follow Bernie: he arrives in Carthage, Texas (pop. 7,000), where old ladies adore him; he befriends a wealthy, mean-spirited widow named Marjorie Nugent; they become companions in both daily routines and expensive vacations. Among those interviewed, only her stockbroker and Danny Buck, the local district attorney, are unsympathetic toward the sunny, sometimes saccharine Bernie. Marjorie changes from sour and alone to happy with Bernie; then she gets possessive. What will sweet Bernie do?	Comedy|Crime|Drama	3	images/1704573.jpeg
1509638	An old widower with a quiet and pleasant daily routine rediscovers the thrills of sentimental adventures.	Drama	1	images/1509638.jpeg
2343380	What child has never dreamed of having a double, someone who would do all of the annoying things in his place? Seeing his reflection get out of the mirror into the real world, this dream comes true for the fearless boy Fernando. Odnanref, his double, presents himself as a solution to all his problems. Adaptation of a successful Brazilian novel written by Fernando Sabino.	Action|Adventure|Drama|Family|Fantasy	5	images/2343380.jpeg
0120391	In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Soon he opens a training facility which is accepted gratefully by them and the gangs start to grow together into friends. Darcy manages to organize a public fight for them to prove what they have learned. A training camp with hiking tours into the mountains of Wales forge the group into a tight-knit club society. With the day of the fight drawing closer, the young boxers get more and more excited.	Comedy|Drama|Romance|Sport	4	images/0120391.jpeg
0097778	Mollie is a single mum who's on the lookout for a reliable and normal boyfriend. Her son Mikey, (unbeknownst to her) seems to have a better idea of which of the men she dates would make a good father figure! If only she could understand him...	Comedy|Romance	2	images/0097778.jpeg
0070819	"American Steve Blackburn, in the insurance business, is married with two kids. Vickie Allessio, a self described design ""stealer"" for a knockoff fashion house, is a recent divorcée with two kids. Steve and Vickie are running into each other more and more in their day to day lives in London before even knowing who the other is, which suits them both fine, as when they do finally officially meet, Steve is up front that he wants to have an affair with her, Steve who has had affairs in the past whenever his wife Gloria, who is from old money, isn't around which is currently the case as she is in the States visiting her parents. Vickie, in turn, is up front that she is amenable to a no-strings affair with him under specific circumstances, namely that it be at least a classy short term affair, meaning no cheap motels, and preferably a weekend away somewhere warm. Able to arrange a business trip to Málaga, Spain, for a week, Steve convinces Vickie to change their agreed weekend to a week and spend it in the nearby resort of Marbella. However, one issue after another has the potential to derail the Marbella vacation and thus their affair, unless they can overcome all of the obstacles. If they can, they will have to decide if there is any sort of future for them in their real lives."	Comedy|Romance	2	images/0070819.jpeg
